time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2019/09/05/07:28:11.972527,10096,1567636091,971771518,gx5_link,-0.0185466166586,-0.0305996499956,0.80419498682,0.593287527561,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0375913269818,0.0102541074157,0.0129730459303,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.115028874837,-0.455310257524,-10.9838741505,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:11.984226,10097,1567636091,983771736,gx5_link,-0.0189652685076,-0.0313045494258,0.804289579391,0.593109309673,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0125013105571,-0.104629859328,-0.0166008248925,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.617389959097,0.496332239471,-9.28291853249,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.002178,10098,1567636092,1720564,gx5_link,-0.0194399226457,-0.0319611728191,0.804523348808,0.592741668224,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.00809296499938,-0.127968221903,-0.0357966572046,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-1.60530964181,0.0519839764014,-8.47105895162,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.020156,10099,1567636092,19627853,gx5_link,-0.0191404409707,-0.032056350261,0.804753482342,0.592433810234,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0501426793635,0.0557765103877,-0.0502743683755,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-1.74682351649,0.227448283508,-9.29946966112,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.032405,10100,1567636092,31819131,gx5_link,-0.0170989260077,-0.0303547903895,0.805118978024,0.592089176178,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.136722281575,0.478396654129,-0.0430959649384,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-1.28381408393,-0.263302276991,-10.3911325443,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.044112,10101,1567636092,43675188,gx5_link,-0.0142853138968,-0.0281319785863,0.805270314217,0.592067718506,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.139481171966,0.613640964031,-0.0254791527987,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.305181314573,0.554748408906,-9.20534410715,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.062076,10102,1567636092,61741134,gx5_link,-0.0130390403792,-0.0271231327206,0.80523109436,0.592196941376,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0788011997938,0.292227238417,-0.00988202635199,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0443140374497,0.489315324873,-9.61299034774,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.074128,10103,1567636092,73774694,gx5_link,-0.0136857470497,-0.0278835687786,0.805031597614,0.592418193817,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.000943465158343,-0.185820788145,0.00305235572159,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0128549574316,0.400017012879,-10.7058448935,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.092139,10104,1567636092,91761182,gx5_link,-0.0163121894002,-0.0305727664381,0.804795026779,0.592540442944,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0805191770196,-0.663231015205,0.0382710061967,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.31510608606,0.0147300864011,-10.2513747346,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.104042,10105,1567636092,103688372,gx5_link,-0.0190294086933,-0.0332073234022,0.804612994194,0.592564821243,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0882150679827,-0.654084742069,0.0421815738082,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-1.03753001846,-0.370154368915,-8.92913567305,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.122152,10106,1567636092,121750368,gx5_link,-0.0185216274112,-0.0326322428882,0.805038154125,0.592035233974,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.00569017324597,0.180171772838,0.0104159358889,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-3.02007460535,-0.178587122262,-8.40853116632,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.134212,10107,1567636092,133777092,gx5_link,-0.0145617751405,-0.0284275338054,0.805541217327,0.591678261757,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.114006787539,1.00284790993,-0.0296507813036,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-2.46060979575,0.488964565024,-8.80368716955,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.152191,10108,1567636092,151806952,gx5_link,-0.0111343134195,-0.024458264932,0.805701911449,0.591711163521,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0889393389225,0.8883010149,-0.0546074695885,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.309181687161,0.0022935109539,-9.76610553682,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.170215,10109,1567636092,169599236,gx5_link,-0.0122028337792,-0.0253272410482,0.805438876152,0.59201169014,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0620550513268,-0.246866285801,-0.0193633977324,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.93818008065,0.255649879687,-11.0558112752,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.181983,10110,1567636092,181714143,gx5_link,-0.0182029865682,-0.0311370529234,0.804808676243,0.592437446117,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.251548141241,-1.48166358471,0.0302204713225,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.73918968409,0.453788519651,-11.5552278113,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.194016,10111,1567636092,193716367,gx5_link,-0.0252270177007,-0.0383954718709,0.804369032383,0.592351138592,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.286666095257,-1.7843811512,0.0635979548097,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-1.84009099156,1.34263108,-8.8093987298,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.212230,10112,1567636092,211746590,gx5_link,-0.0279641263187,-0.0412631556392,0.804709613323,0.591572225094,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0896231755614,-0.683128714561,0.0564922839403,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-4.28007941186,-0.0818547333777,-7.6428429544,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.223929,10113,1567636092,223675206,gx5_link,-0.0245955046266,-0.037974383682,0.805239379406,0.591221272945,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.120449051261,0.718558013439,-0.00861000176519,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-2.66272143602,-0.152953148112,-8.08489011884,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.242105,10114,1567636092,241744990,gx5_link,-0.0206271428615,-0.0339059345424,0.805485904217,0.591284513474,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.158056691289,0.912211716175,-0.0240310374647,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.358062619306,-0.798008184806,-10.3385894644,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.253941,10115,1567636092,253620807,gx5_link,-0.0200736820698,-0.0335850231349,0.805139422417,0.591793596745,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0433391481638,0.0938463807106,-0.00875506736338,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.976126872003,0.324542688131,-10.6702388585,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.272219,10116,1567636092,271785811,gx5_link,-0.023143876344,-0.0367835499346,0.804932057858,0.591773331165,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0538822114468,-0.711499452591,0.0188233070076,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.641183083579,-0.578216099292,-10.9880245042,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.290107,10117,1567636092,289752738,gx5_link,-0.0252305623144,-0.039838783443,0.805275797844,0.591022133827,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.00845025945455,-0.5282766819,-0.0291323214769,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-3.0652358678,0.175031320788,-8.88487108111,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.302028,10118,1567636092,301682903,gx5_link,-0.0234414394945,-0.0385449901223,0.805783092976,0.590489983559,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.148607328534,0.310398876667,-0.0857132747769,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-1.53226154611,-0.730614273548,-7.85229957461,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.320104,10119,1567636092,319753236,gx5_link,-0.0196363646537,-0.0351639017463,0.806325614452,0.590099036694,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.217903390527,0.843570590019,-0.0866297930479,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.297435361817,-0.40457462512,-9.5437914741,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.331979,10120,1567636092,331729812,gx5_link,-0.0166178680956,-0.0326577350497,0.806724071503,0.589791178703,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.203706547618,0.745647966862,-0.0648259818554,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-1.08205897763,-0.275761451013,-10.9721867359,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.344055,10121,1567636092,343661602,gx5_link,-0.0158364828676,-0.0322763361037,0.806559383869,0.590058863163,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.114415042102,0.135216489434,-0.0052476702258,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.519110250771,-0.842046854943,-10.4636578989,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.362133,10122,1567636092,361724861,gx5_link,-0.0182083286345,-0.0353959091008,0.806161165237,0.590355634689,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0260937251151,-0.684773564339,0.0430521853268,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.412285531126,0.631594965532,-9.63425491691,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.373899,10123,1567636092,373656389,gx5_link,-0.0226037297398,-0.039627827704,0.805927276611,0.590254187584,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.122364401817,-1.00884914398,0.0638947933912,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-1.45263664842,-0.860044584721,-9.91722156286,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.392104,10124,1567636092,391783982,gx5_link,-0.0237996485084,-0.0405149534345,0.806052982807,0.589975118637,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.06530918926,-0.267359763384,0.040486805141,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-2.41049842671,-0.463720453978,-8.90243085444,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.404165,10125,1567636092,403738484,gx5_link,-0.0214798934758,-0.0375649482012,0.806559622288,0.58956682682,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0160785168409,0.656229496002,0.0130068846047,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-2.36606938183,-0.318529192284,-8.49816781282,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.422059,10126,1567636092,421709947,gx5_link,-0.0186101216823,-0.0335834100842,0.806772172451,0.58961379528,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0127326361835,0.874430119991,-0.000768319237977,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.809127907902,-0.944855012521,-9.7343598336,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.434011,10127,1567636092,433686135,gx5_link,-0.0166306775063,-0.0305326879025,0.806784391403,0.589822053909,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.016345359385,0.69890922308,0.00814349018037,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0549848999502,-0.462865408324,-11.490892067,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.452042,10128,1567636092,451665411,gx5_link,-0.0162531509995,-0.0292262230068,0.806319057941,0.590534687042,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0674260556698,0.180225238204,0.0266948472708,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.9489423196,-0.0751619737968,-11.1549133945,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.470079,10129,1567636092,469655036,gx5_link,-0.0188560187817,-0.0312004201114,0.80590903759,0.59091591835,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.162480652332,-0.575511753559,0.0380305871367,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.965570016503,-0.304664274529,-10.254442184,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.476163,10130,1567636092,475769680,gx5_link,-0.0227860901505,-0.0350178107619,0.805548191071,0.591055512428,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.202111452818,-0.953436732292,0.0472008511424,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.279765222296,0.275265862942,-10.9455678713,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.494056,10131,1567636092,493736844,gx5_link,-0.0240658912808,-0.0359076298773,0.805719554424,0.590717732906,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0495638400316,-0.266031712294,0.0264738015831,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-1.25960354134,-0.945072455853,-9.25857657373,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.506271,10132,1567636092,505678883,gx5_link,-0.0216988325119,-0.0336669273674,0.806215584278,0.590264439583,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0983694642782,0.559165000916,0.0106354858726,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-3.00059665293,-0.421967021897,-7.85207738042,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.524130,10133,1567636092,523767329,gx5_link,-0.0182161610574,-0.0301725827157,0.80621278286,0.590574920177,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.152458667755,0.810523629189,-0.0201006866992,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00225046539679,-0.141431145715,-9.43526481271,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.536100,10134,1567636092,535755216,gx5_link,-0.0159390326589,-0.0278980676085,0.80623281002,0.590725243092,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.122699007392,0.555809378624,-0.0272050146013,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.2855781889,-0.489802361391,-10.9675288439,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.553937,10135,1567636092,553652233,gx5_link,-0.0170806907117,-0.0290404278785,0.806142926216,0.590760886669,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0032145101577,-0.240686625242,-0.00487302616239,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.679303932935,-0.922329564393,-11.0821740317,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.572123,10136,1567636092,571744328,gx5_link,-0.0207174178213,-0.0327228717506,0.805892944336,0.590793192387,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.109866201878,-0.897377431393,-0.00168062606826,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0544834418222,-0.490276607126,-9.1318609786,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.584004,10137,1567636092,583656794,gx5_link,-0.0235421266407,-0.0355322808027,0.805908918381,0.59050321579,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0912601798773,-0.702115058899,-0.0103042852134,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-1.32859527737,-0.560209087059,-9.17124899268,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.602079,10138,1567636092,601680155,gx5_link,-0.022351982072,-0.0343306735158,0.806278765202,0.59011554718,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0205854102969,0.247142791748,-0.0487516224384,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-1.12267512627,0.423966952376,-8.65772020161,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.626007,10139,1567636092,625606870,gx5_link,-0.0191200245172,-0.030802320689,0.806880056858,0.589601755142,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.102813243866,0.826354086399,-0.0543962977827,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-1.66214545503,-0.435286211707,-9.29037373245,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.626097,10140,1567636092,625694054,gx5_link,-0.016310852021,-0.0279802493751,0.806874454021,0.589834451675,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.101939126849,0.705007135868,-0.0295468904078,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0223664404079,0.318097594678,-10.0971041358,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.638014,10141,1567636092,637671504,gx5_link,-0.0152944261208,-0.0266940556467,0.806747376919,0.590095043182,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0406541377306,0.299365222454,-0.0148271881044,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.04902279392,0.142962851264,-11.5376183367,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.656097,10142,1567636092,655723289,gx5_link,-0.0162642523646,-0.0274060089141,0.806724488735,0.590067863464,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0105369668454,-0.131747111678,0.0226860400289,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.443166723512,-0.895116184205,-10.8997911894,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.668148,10143,1567636092,667734900,gx5_link,-0.0172401908785,-0.0281437654048,0.806624472141,0.590142071247,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0264925751835,-0.219764992595,0.00591436680406,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.319616372399,-0.775918134972,-9.44939870238,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.686017,10144,1567636092,685729325,gx5_link,-0.0174332074821,-0.0280995182693,0.806904792786,0.589755117893,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0125661501661,-0.00331752374768,-0.0365365743637,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-1.28595372632,-0.509127738029,-9.64199370682,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.698089,10145,1567636092,697717350,gx5_link,-0.0166436694562,-0.02687866427,0.807401180267,0.589155256748,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00441707670689,0.293044418097,-0.0701841264963,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-1.26457396701,-0.281261543054,-10.1529731119,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.715993,10146,1567636092,715642553,gx5_link,-0.0150479543954,-0.0248092208058,0.807703912258,0.588873922825,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0290902387351,0.480674773455,-0.0606209933758,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.755025960356,-0.517439189628,-9.84586682081,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.727998,10147,1567636092,727666264,gx5_link,-0.0136419329792,-0.0230874866247,0.807647287846,0.589055776596,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0179276894778,0.364580005407,-0.0279616173357,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.685306392163,0.0208983233292,-9.3748110348,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.746004,10148,1567636092,745637140,gx5_link,-0.0145545862615,-0.023826777935,0.8075517416,0.589135527611,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0662082657218,-0.185833111405,-0.000412667985074,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.279429994114,0.00187653595582,-11.0246888852,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:28:12.758157,10149,1567636092,757727298,gx5_link,-0.0176952593029,-0.0267093554139,0.807266712189,0.589316546917,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.172016814351,-0.733634114265,0.0214695483446,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.29981590949,0.337660404816,-11.2582173228,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
