time,.data
2019/09/05/07:27:40.411592,3.0648936142
2019/09/05/07:27:40.424489,3.0648936142
2019/09/05/07:27:40.437441,3.0648936142
2019/09/05/07:27:40.450417,3.0648936142
2019/09/05/07:27:40.463361,3.0648936142
2019/09/05/07:27:40.476392,3.0648936142
2019/09/05/07:27:40.489440,3.0648936142
2019/09/05/07:27:40.502424,3.0648936142
2019/09/05/07:27:40.515663,3.0648936142
2019/09/05/07:27:40.528390,3.0648936142
2019/09/05/07:27:40.541410,3.0648936142
2019/09/05/07:27:40.554506,3.0648936142
2019/09/05/07:27:40.567437,3.0648936142
2019/09/05/07:27:40.580449,3.0648936142
2019/09/05/07:27:40.593390,3.0648936142
2019/09/05/07:27:40.606313,3.0648936142
2019/09/05/07:27:40.619443,3.0648936142
2019/09/05/07:27:40.632424,3.0648936142
2019/09/05/07:27:40.645456,3.0648936142
2019/09/05/07:27:40.658475,3.0648936142
2019/09/05/07:27:40.671346,3.0648936142
2019/09/05/07:27:40.684394,3.0648936142
2019/09/05/07:27:40.697390,3.0648936142
2019/09/05/07:27:40.710367,3.0648936142
2019/09/05/07:27:40.723451,3.0648936142
2019/09/05/07:27:40.736424,3.0648936142
2019/09/05/07:27:40.749359,3.0648936142
2019/09/05/07:27:40.762439,3.0648936142
2019/09/05/07:27:40.775315,3.0648936142
2019/09/05/07:27:40.788477,3.0648936142
2019/09/05/07:27:40.801297,3.0648936142
2019/09/05/07:27:40.814318,3.0648936142
2019/09/05/07:27:40.827313,3.0648936142
2019/09/05/07:27:40.840768,3.0648936142
2019/09/05/07:27:40.853426,3.0648936142
2019/09/05/07:27:40.866285,3.0648936142
2019/09/05/07:27:40.879363,3.0648936142
2019/09/05/07:27:40.892396,3.0648936142
2019/09/05/07:27:40.906345,3.0648936142
2019/09/05/07:27:40.919437,3.0648936142
2019/09/05/07:27:40.932695,3.0648936142
2019/09/05/07:27:40.946449,3.0648936142
2019/09/05/07:27:40.959555,3.0648936142
2019/09/05/07:27:40.972788,3.0648936142
2019/09/05/07:27:40.985467,3.0648936142
2019/09/05/07:27:40.998392,3.0648936142
2019/09/05/07:27:41.011509,3.0648936142
2019/09/05/07:27:41.025673,3.0648936142
2019/09/05/07:27:41.038412,3.0648936142
2019/09/05/07:27:41.051348,3.0648936142
2019/09/05/07:27:41.064377,3.0648936142
2019/09/05/07:27:41.077300,3.0648936142
2019/09/05/07:27:41.090334,3.0648936142
2019/09/05/07:27:41.103395,3.0648936142
2019/09/05/07:27:41.116283,3.0648936142
2019/09/05/07:27:41.129541,3.0648936142
2019/09/05/07:27:41.142306,3.0648936142
2019/09/05/07:27:41.155508,3.0648936142
2019/09/05/07:27:41.168452,3.0648936142
2019/09/05/07:27:41.181355,3.0648936142
2019/09/05/07:27:41.194501,3.0648936142
2019/09/05/07:27:41.207271,3.0648936142
2019/09/05/07:27:41.220413,3.0648936142
2019/09/05/07:27:41.233319,3.0648936142
2019/09/05/07:27:41.246344,3.0648936142
2019/09/05/07:27:41.259458,3.0648936142
2019/09/05/07:27:41.272500,3.0648936142
2019/09/05/07:27:41.286384,3.0648936142
2019/09/05/07:27:41.299310,3.0648936142
2019/09/05/07:27:41.312353,3.0648936142
2019/09/05/07:27:41.325318,3.0648936142
2019/09/05/07:27:41.338450,3.0648936142
2019/09/05/07:27:41.351206,3.0648936142
2019/09/05/07:27:41.364368,3.0648936142
2019/09/05/07:27:41.377456,3.0648936142
2019/09/05/07:27:41.390396,3.0648936142
2019/09/05/07:27:41.403422,3.0648936142
2019/09/05/07:27:41.417449,3.0648936142
2019/09/05/07:27:41.430278,3.0648936142
2019/09/05/07:27:41.443490,3.0648936142
2019/09/05/07:27:41.456446,3.0648936142
2019/09/05/07:27:41.469272,3.0648936142
2019/09/05/07:27:41.482251,3.0648936142
2019/09/05/07:27:41.495270,3.0648936142
2019/09/05/07:27:41.508230,3.0648936142
2019/09/05/07:27:41.521239,3.0648936142
2019/09/05/07:27:41.534261,3.0648936142
2019/09/05/07:27:41.547223,3.0648936142
2019/09/05/07:27:41.560143,3.0648936142
2019/09/05/07:27:41.573187,3.0648936142
2019/09/05/07:27:41.586179,3.0648936142
2019/09/05/07:27:41.599398,3.06335963341
2019/09/05/07:27:41.612490,3.0648936142
2019/09/05/07:27:41.625563,3.0648936142
2019/09/05/07:27:41.638176,3.0648936142
2019/09/05/07:27:41.651314,3.0648936142
2019/09/05/07:27:41.664431,3.0648936142
2019/09/05/07:27:41.677516,3.0648936142
2019/09/05/07:27:41.690347,3.0648936142
2019/09/05/07:27:41.703208,3.0648936142
2019/09/05/07:27:41.716172,3.0648936142
2019/09/05/07:27:41.729217,3.0648936142
2019/09/05/07:27:41.742247,3.0648936142
2019/09/05/07:27:41.755260,3.0648936142
2019/09/05/07:27:41.768222,3.0648936142
2019/09/05/07:27:41.781163,3.0648936142
2019/09/05/07:27:41.795336,3.0648936142
2019/09/05/07:27:41.808210,3.0648936142
2019/09/05/07:27:41.821352,3.06335963341
2019/09/05/07:27:41.835315,3.0648936142
2019/09/05/07:27:41.848791,3.0648936142
2019/09/05/07:27:41.862432,3.0648936142
2019/09/05/07:27:41.876389,3.0648936142
2019/09/05/07:27:41.890199,3.0648936142
2019/09/05/07:27:41.903454,3.0648936142
2019/09/05/07:27:41.917313,3.0648936142
2019/09/05/07:27:41.930614,3.0648936142
2019/09/05/07:27:41.945237,3.06335963341
2019/09/05/07:27:41.958265,3.0648936142
2019/09/05/07:27:41.971149,3.06335963341
2019/09/05/07:27:41.984138,3.06335963341
2019/09/05/07:27:41.999235,3.0648936142
2019/09/05/07:27:42.013125,3.06335963341
2019/09/05/07:27:42.028361,3.0648936142
2019/09/05/07:27:42.041219,3.0648936142
2019/09/05/07:27:42.054169,3.0648936142
2019/09/05/07:27:42.067297,3.06335963341
2019/09/05/07:27:42.080205,3.0648936142
2019/09/05/07:27:42.094358,3.06335963341
2019/09/05/07:27:42.107201,3.0648936142
2019/09/05/07:27:42.120171,3.0648936142
2019/09/05/07:27:42.133121,3.06335963341
2019/09/05/07:27:42.146253,3.0648936142
2019/09/05/07:27:42.159338,3.0648936142
2019/09/05/07:27:42.172192,3.06335963341
2019/09/05/07:27:42.185172,3.0648936142
2019/09/05/07:27:42.198099,3.06335963341
2019/09/05/07:27:42.211131,3.0648936142
2019/09/05/07:27:42.224140,3.06335963341
2019/09/05/07:27:42.237300,3.0648936142
2019/09/05/07:27:42.250097,3.06335963341
2019/09/05/07:27:42.263159,3.06335963341
2019/09/05/07:27:42.276232,3.06335963341
2019/09/05/07:27:42.289122,3.0648936142
2019/09/05/07:27:42.302224,3.0648936142
2019/09/05/07:27:42.315221,3.06335963341
2019/09/05/07:27:42.328327,3.0648936142
2019/09/05/07:27:42.342224,3.0648936142
2019/09/05/07:27:42.355086,3.06335963341
2019/09/05/07:27:42.368132,3.06335963341
2019/09/05/07:27:42.381160,3.06335963341
2019/09/05/07:27:42.394120,3.06335963341
2019/09/05/07:27:42.407135,3.0648936142
2019/09/05/07:27:42.420110,3.0648936142
2019/09/05/07:27:42.433068,3.0648936142
2019/09/05/07:27:42.446118,3.0648936142
2019/09/05/07:27:42.459109,3.06335963341
2019/09/05/07:27:42.472255,3.0648936142
2019/09/05/07:27:42.485064,3.0648936142
2019/09/05/07:27:42.498075,3.06335963341
2019/09/05/07:27:42.511204,3.06335963341
2019/09/05/07:27:42.524087,3.06335963341
2019/09/05/07:27:42.537127,3.06335963341
2019/09/05/07:27:42.550268,3.06335963341
2019/09/05/07:27:42.563216,3.06335963341
2019/09/05/07:27:42.576082,3.06335963341
2019/09/05/07:27:42.589195,3.06335963341
2019/09/05/07:27:42.602099,3.0648936142
2019/09/05/07:27:42.615047,3.06335963341
2019/09/05/07:27:42.628080,3.06335963341
2019/09/05/07:27:42.641061,3.06335963341
2019/09/05/07:27:42.654074,3.0648936142
2019/09/05/07:27:42.667063,3.06335963341
2019/09/05/07:27:42.680086,3.0648936142
2019/09/05/07:27:42.693057,3.06335963341
2019/09/05/07:27:42.706105,3.06335963341
2019/09/05/07:27:42.719016,3.06335963341
2019/09/05/07:27:42.732067,3.06335963341
2019/09/05/07:27:42.745042,3.06335963341
2019/09/05/07:27:42.758132,3.0648936142
2019/09/05/07:27:42.771123,3.06335963341
2019/09/05/07:27:42.784011,3.06335963341
2019/09/05/07:27:42.797009,3.0648936142
2019/09/05/07:27:42.810000,3.06335963341
2019/09/05/07:27:42.822994,3.06335963341
2019/09/05/07:27:42.836001,3.0648936142
2019/09/05/07:27:42.848996,3.06335963341
2019/09/05/07:27:42.862227,3.0648936142
2019/09/05/07:27:42.876032,3.06335963341
2019/09/05/07:27:42.889002,3.06335963341
2019/09/05/07:27:42.903801,3.06335963341
2019/09/05/07:27:42.917074,3.06335963341
2019/09/05/07:27:42.930101,3.06335963341
2019/09/05/07:27:42.947141,3.0648936142
2019/09/05/07:27:42.960048,3.0648936142
2019/09/05/07:27:42.973244,3.06335963341
2019/09/05/07:27:42.986131,3.06335963341
2019/09/05/07:27:42.999133,3.06335963341
2019/09/05/07:27:43.012006,3.0648936142
2019/09/05/07:27:43.025121,3.0648936142
2019/09/05/07:27:43.038280,3.06335963341
2019/09/05/07:27:43.051120,3.06335963341
2019/09/05/07:27:43.063969,3.06335963341
2019/09/05/07:27:43.076985,3.0648936142
2019/09/05/07:27:43.091121,3.0648936142
2019/09/05/07:27:43.105131,3.0648936142
2019/09/05/07:27:43.118980,3.0648936142
2019/09/05/07:27:43.132160,3.06642759498
2019/09/05/07:27:43.145307,3.0648936142
2019/09/05/07:27:43.162956,3.06642759498
2019/09/05/07:27:43.171053,3.06642759498
2019/09/05/07:27:43.184058,3.0648936142
2019/09/05/07:27:43.197008,3.06642759498
2019/09/05/07:27:43.210448,3.06642759498
2019/09/05/07:27:43.223081,3.06642759498
2019/09/05/07:27:43.236064,3.06642759498
2019/09/05/07:27:43.249132,3.0648936142
2019/09/05/07:27:43.263077,3.06642759498
2019/09/05/07:27:43.276069,3.06642759498
2019/09/05/07:27:43.289087,3.06642759498
2019/09/05/07:27:43.302050,3.0648936142
2019/09/05/07:27:43.315229,3.0648936142
2019/09/05/07:27:43.328055,3.0648936142
2019/09/05/07:27:43.341197,3.0648936142
2019/09/05/07:27:43.354515,3.0648936142
2019/09/05/07:27:43.367002,3.0648936142
2019/09/05/07:27:43.380014,3.06642759498
2019/09/05/07:27:43.392999,3.06642759498
2019/09/05/07:27:43.406068,3.06642759498
2019/09/05/07:27:43.419121,3.06642759498
2019/09/05/07:27:43.432632,3.06642759498
2019/09/05/07:27:43.446086,3.0648936142
2019/09/05/07:27:43.458975,3.0648936142
2019/09/05/07:27:43.478717,3.06642759498
2019/09/05/07:27:43.486972,3.06796157577
2019/09/05/07:27:43.499987,3.07102953735
2019/09/05/07:27:43.513214,3.06949555656
2019/09/05/07:27:43.525956,3.06949555656
2019/09/05/07:27:43.539163,3.06949555656
2019/09/05/07:27:43.552044,3.06949555656
2019/09/05/07:27:43.564990,3.06949555656
2019/09/05/07:27:43.578061,3.06949555656
2019/09/05/07:27:43.591014,3.06796157577
2019/09/05/07:27:43.611307,3.06949555656
2019/09/05/07:27:43.617037,3.06949555656
2019/09/05/07:27:43.629988,3.06949555656
2019/09/05/07:27:43.643071,3.06796157577
2019/09/05/07:27:43.655905,3.06642759498
2019/09/05/07:27:43.669082,3.06642759498
2019/09/05/07:27:43.683058,3.06335963341
2019/09/05/07:27:43.696152,3.06182565262
2019/09/05/07:27:43.710075,3.06029167183
2019/09/05/07:27:43.723045,3.06029167183
2019/09/05/07:27:43.735960,3.05875769104
2019/09/05/07:27:43.748996,3.05875769104
2019/09/05/07:27:43.762124,3.06029167183
2019/09/05/07:27:43.774918,3.06029167183
2019/09/05/07:27:43.787930,3.06029167183
2019/09/05/07:27:43.800942,3.06029167183
2019/09/05/07:27:43.813962,3.06029167183
2019/09/05/07:27:43.827020,3.06029167183
2019/09/05/07:27:43.840377,3.06029167183
2019/09/05/07:27:43.853916,3.06029167183
2019/09/05/07:27:43.866992,3.06029167183
2019/09/05/07:27:43.880028,3.06029167183
2019/09/05/07:27:43.892904,3.06029167183
2019/09/05/07:27:43.905963,3.05875769104
2019/09/05/07:27:43.918998,3.05875769104
2019/09/05/07:27:43.931940,3.05875769104
2019/09/05/07:27:43.945054,3.05875769104
2019/09/05/07:27:43.958030,3.05875769104
2019/09/05/07:27:43.970875,3.05875769104
2019/09/05/07:27:43.983859,3.05722371026
2019/09/05/07:27:43.996885,3.05875769104
2019/09/05/07:27:44.009988,3.05722371026
2019/09/05/07:27:44.022875,3.05875769104
2019/09/05/07:27:44.035878,3.05875769104
2019/09/05/07:27:44.048950,3.05875769104
2019/09/05/07:27:44.062634,3.05722371026
2019/09/05/07:27:44.075967,3.05722371026
2019/09/05/07:27:44.089028,3.05722371026
2019/09/05/07:27:44.102023,3.05875769104
2019/09/05/07:27:44.114842,3.05722371026
2019/09/05/07:27:44.127901,3.05722371026
2019/09/05/07:27:44.140993,3.05722371026
2019/09/05/07:27:44.153847,3.05722371026
2019/09/05/07:27:44.167029,3.05875769104
2019/09/05/07:27:44.180034,3.05875769104
2019/09/05/07:27:44.192925,3.05722371026
2019/09/05/07:27:44.206824,3.05722371026
2019/09/05/07:27:44.219160,3.05722371026
2019/09/05/07:27:44.232895,3.05875769104
2019/09/05/07:27:44.245899,3.05722371026
2019/09/05/07:27:44.258961,3.05875769104
2019/09/05/07:27:44.272821,3.05875769104
2019/09/05/07:27:44.285861,3.05875769104
2019/09/05/07:27:44.299047,3.05722371026
2019/09/05/07:27:44.311947,3.05722371026
2019/09/05/07:27:44.324915,3.05722371026
2019/09/05/07:27:44.338005,3.05722371026
2019/09/05/07:27:44.350861,3.05875769104
2019/09/05/07:27:44.363869,3.05875769104
2019/09/05/07:27:44.376895,3.05722371026
2019/09/05/07:27:44.389822,3.05875769104
2019/09/05/07:27:44.402891,3.05875769104
2019/09/05/07:27:44.415847,3.05875769104
2019/09/05/07:27:44.428885,3.05722371026
2019/09/05/07:27:44.441845,3.05875769104
2019/09/05/07:27:44.454898,3.05722371026
2019/09/05/07:27:44.467762,3.05875769104
2019/09/05/07:27:44.481764,3.05875769104
2019/09/05/07:27:44.495758,3.05875769104
2019/09/05/07:27:44.510942,3.05875769104
2019/09/05/07:27:44.525934,3.05722371026
2019/09/05/07:27:44.538975,3.05875769104
2019/09/05/07:27:44.552920,3.05875769104
2019/09/05/07:27:44.566195,3.05875769104
2019/09/05/07:27:44.579846,3.05875769104
2019/09/05/07:27:44.595951,3.05875769104
2019/09/05/07:27:44.609012,3.05875769104
2019/09/05/07:27:44.622056,3.05875769104
2019/09/05/07:27:44.634872,3.05875769104
2019/09/05/07:27:44.648028,3.05875769104
2019/09/05/07:27:44.661785,3.06029167183
2019/09/05/07:27:44.675809,3.06182565262
2019/09/05/07:27:44.688860,3.0648936142
2019/09/05/07:27:44.701964,3.06642759498
2019/09/05/07:27:44.714980,3.06796157577
2019/09/05/07:27:44.727823,3.07102953735
2019/09/05/07:27:44.741916,3.07409749892
2019/09/05/07:27:44.755881,3.0771654605
2019/09/05/07:27:44.768882,3.07869944129
2019/09/05/07:27:44.782016,3.08023342207
2019/09/05/07:27:44.795692,3.08023342207
2019/09/05/07:27:44.808954,3.08023342207
2019/09/05/07:27:44.822820,3.08023342207
2019/09/05/07:27:44.837007,3.08176740286
2019/09/05/07:27:44.851763,3.08176740286
2019/09/05/07:27:44.864849,3.08176740286
2019/09/05/07:27:44.878841,3.08176740286
2019/09/05/07:27:44.896039,3.08176740286
2019/09/05/07:27:44.905798,3.08330138365
2019/09/05/07:27:44.918808,3.08176740286
2019/09/05/07:27:44.931821,3.08176740286
2019/09/05/07:27:44.945765,3.08023342207
2019/09/05/07:27:44.958819,3.08023342207
2019/09/05/07:27:44.971940,3.08023342207
2019/09/05/07:27:44.984860,3.08023342207
2019/09/05/07:27:44.998006,3.08023342207
2019/09/05/07:27:45.010912,3.08023342207
2019/09/05/07:27:45.023790,3.08023342207
2019/09/05/07:27:45.036912,3.08023342207
2019/09/05/07:27:45.049847,3.08023342207
2019/09/05/07:27:45.062829,3.08023342207
2019/09/05/07:27:45.075900,3.08023342207
2019/09/05/07:27:45.088756,3.08023342207
2019/09/05/07:27:45.101939,3.08023342207
2019/09/05/07:27:45.115850,3.08023342207
2019/09/05/07:27:45.128722,3.08023342207
2019/09/05/07:27:45.141743,3.08023342207
2019/09/05/07:27:45.155795,3.08023342207
2019/09/05/07:27:45.168808,3.08023342207
2019/09/05/07:27:45.184004,3.08023342207
2019/09/05/07:27:45.197876,3.08023342207
2019/09/05/07:27:45.211018,3.08023342207
2019/09/05/07:27:45.224838,3.08023342207
2019/09/05/07:27:45.238890,3.08023342207
2019/09/05/07:27:45.252718,3.08023342207
2019/09/05/07:27:45.265831,3.08023342207
2019/09/05/07:27:45.278872,3.08023342207
2019/09/05/07:27:45.292777,3.08023342207
2019/09/05/07:27:45.305673,3.08023342207
2019/09/05/07:27:45.318859,3.08023342207
2019/09/05/07:27:45.331821,3.08023342207
2019/09/05/07:27:45.344795,3.08023342207
2019/09/05/07:27:45.357777,3.07869944129
2019/09/05/07:27:45.370749,3.07869944129
2019/09/05/07:27:45.383903,3.08023342207
2019/09/05/07:27:45.397938,3.08023342207
2019/09/05/07:27:45.410842,3.08023342207
2019/09/05/07:27:45.424572,3.07869944129
2019/09/05/07:27:45.437842,3.07869944129
2019/09/05/07:27:45.450862,3.08023342207
2019/09/05/07:27:45.463864,3.08023342207
2019/09/05/07:27:45.476863,3.08023342207
2019/09/05/07:27:45.489873,3.07869944129
2019/09/05/07:27:45.502774,3.07869944129
2019/09/05/07:27:45.515725,3.07869944129
2019/09/05/07:27:45.528738,3.07869944129
2019/09/05/07:27:45.541843,3.08023342207
2019/09/05/07:27:45.556187,3.08023342207
2019/09/05/07:27:45.569699,3.08023342207
2019/09/05/07:27:45.582766,3.08023342207
2019/09/05/07:27:45.595672,3.07869944129
2019/09/05/07:27:45.608763,3.08023342207
2019/09/05/07:27:45.621791,3.07869944129
2019/09/05/07:27:45.634981,3.08023342207
2019/09/05/07:27:45.648860,3.07869944129
2019/09/05/07:27:45.661911,3.07869944129
2019/09/05/07:27:45.674825,3.07869944129
2019/09/05/07:27:45.687825,3.0771654605
2019/09/05/07:27:45.700736,3.0771654605
2019/09/05/07:27:45.713688,3.0771654605
2019/09/05/07:27:45.726829,3.0771654605
2019/09/05/07:27:45.740116,3.0771654605
2019/09/05/07:27:45.753605,3.0771654605
2019/09/05/07:27:45.766824,3.0771654605
2019/09/05/07:27:45.779868,3.0771654605
2019/09/05/07:27:45.792842,3.0771654605
2019/09/05/07:27:45.806700,3.0771654605
2019/09/05/07:27:45.820618,3.0771654605
2019/09/05/07:27:45.833729,3.0771654605
2019/09/05/07:27:45.846863,3.0771654605
2019/09/05/07:27:45.860913,3.0771654605
2019/09/05/07:27:45.873790,3.0771654605
2019/09/05/07:27:45.886922,3.0771654605
2019/09/05/07:27:45.899822,3.0771654605
2019/09/05/07:27:45.912689,3.0771654605
2019/09/05/07:27:45.925650,3.0771654605
2019/09/05/07:27:45.938643,3.0771654605
2019/09/05/07:27:45.951694,3.0771654605
2019/09/05/07:27:45.964734,3.0771654605
2019/09/05/07:27:45.977825,3.0771654605
2019/09/05/07:27:45.991631,3.0771654605
2019/09/05/07:27:46.004750,3.0771654605
2019/09/05/07:27:46.017921,3.0771654605
2019/09/05/07:27:46.030663,3.0771654605
2019/09/05/07:27:46.043824,3.0771654605
2019/09/05/07:27:46.057798,3.0771654605
2019/09/05/07:27:46.072363,3.0771654605
2019/09/05/07:27:46.084686,3.0771654605
2019/09/05/07:27:46.097748,3.0771654605
2019/09/05/07:27:46.110832,3.0771654605
2019/09/05/07:27:46.124646,3.0771654605
2019/09/05/07:27:46.137796,3.0771654605
2019/09/05/07:27:46.151604,3.07563147971
2019/09/05/07:27:46.164656,3.07563147971
2019/09/05/07:27:46.177692,3.07409749892
2019/09/05/07:27:46.190653,3.07563147971
2019/09/05/07:27:46.204355,3.07409749892
2019/09/05/07:27:46.216579,3.07409749892
2019/09/05/07:27:46.229669,3.07409749892
2019/09/05/07:27:46.242686,3.07409749892
2019/09/05/07:27:46.255584,3.07409749892
2019/09/05/07:27:46.268694,3.07409749892
2019/09/05/07:27:46.281987,3.07409749892
2019/09/05/07:27:46.298681,3.07409749892
2019/09/05/07:27:46.308814,3.07409749892
2019/09/05/07:27:46.321693,3.07409749892
2019/09/05/07:27:46.334786,3.07409749892
2019/09/05/07:27:46.348196,3.07409749892
2019/09/05/07:27:46.361658,3.07409749892
2019/09/05/07:27:46.374766,3.07409749892
2019/09/05/07:27:46.388585,3.07409749892
2019/09/05/07:27:46.401823,3.07409749892
2019/09/05/07:27:46.415533,3.07409749892
2019/09/05/07:27:46.428721,3.07409749892
2019/09/05/07:27:46.441700,3.07409749892
2019/09/05/07:27:46.454720,3.07409749892
2019/09/05/07:27:46.467819,3.07409749892
2019/09/05/07:27:46.480554,3.07563147971
2019/09/05/07:27:46.493590,3.07409749892
2019/09/05/07:27:46.506654,3.07563147971
2019/09/05/07:27:46.519733,3.07409749892
2019/09/05/07:27:46.532661,3.07409749892
2019/09/05/07:27:46.545646,3.07409749892
2019/09/05/07:27:46.558639,3.07409749892
2019/09/05/07:27:46.572571,3.07409749892
2019/09/05/07:27:46.585512,3.07409749892
2019/09/05/07:27:46.598510,3.07409749892
2019/09/05/07:27:46.611501,3.07409749892
2019/09/05/07:27:46.624473,3.07409749892
2019/09/05/07:27:46.637668,3.07409749892
2019/09/05/07:27:46.650645,3.07409749892
2019/09/05/07:27:46.663512,3.07563147971
2019/09/05/07:27:46.676692,3.07409749892
2019/09/05/07:27:46.689729,3.07409749892
2019/09/05/07:27:46.702830,3.07409749892
2019/09/05/07:27:46.715687,3.07409749892
2019/09/05/07:27:46.728645,3.07409749892
2019/09/05/07:27:46.741610,3.07409749892
2019/09/05/07:27:46.754710,3.07409749892
2019/09/05/07:27:46.767867,3.07409749892
2019/09/05/07:27:46.781587,3.07409749892
2019/09/05/07:27:46.794495,3.07409749892
2019/09/05/07:27:46.807548,3.07409749892
2019/09/05/07:27:46.820481,3.07409749892
2019/09/05/07:27:46.833545,3.07563147971
2019/09/05/07:27:46.846518,3.07409749892
2019/09/05/07:27:46.859586,3.07563147971
2019/09/05/07:27:46.872660,3.07409749892
2019/09/05/07:27:46.885480,3.07409749892
2019/09/05/07:27:46.898466,3.07409749892
2019/09/05/07:27:46.911530,3.07409749892
2019/09/05/07:27:46.924474,3.07409749892
2019/09/05/07:27:46.937464,3.07409749892
2019/09/05/07:27:46.950530,3.07409749892
2019/09/05/07:27:46.963592,3.07409749892
2019/09/05/07:27:46.976475,3.07409749892
2019/09/05/07:27:46.989754,3.07409749892
2019/09/05/07:27:47.003489,3.07409749892
2019/09/05/07:27:47.016526,3.07563147971
2019/09/05/07:27:47.029551,3.07409749892
2019/09/05/07:27:47.042477,3.07409749892
2019/09/05/07:27:47.055656,3.07409749892
2019/09/05/07:27:47.068629,3.07409749892
2019/09/05/07:27:47.081442,3.07409749892
2019/09/05/07:27:47.094411,3.07409749892
2019/09/05/07:27:47.107527,3.07563147971
2019/09/05/07:27:47.120581,3.07409749892
2019/09/05/07:27:47.133707,3.07409749892
2019/09/05/07:27:47.146537,3.07409749892
2019/09/05/07:27:47.159551,3.07409749892
2019/09/05/07:27:47.172455,3.07409749892
2019/09/05/07:27:47.185501,3.07409749892
2019/09/05/07:27:47.198413,3.07409749892
2019/09/05/07:27:47.211641,3.07563147971
2019/09/05/07:27:47.224428,3.07563147971
2019/09/05/07:27:47.237456,3.07563147971
2019/09/05/07:27:47.250710,3.07563147971
2019/09/05/07:27:47.263510,3.07563147971
2019/09/05/07:27:47.276506,3.07409749892
2019/09/05/07:27:47.289495,3.07409749892
2019/09/05/07:27:47.302480,3.07256351813
2019/09/05/07:27:47.315605,3.07256351813
2019/09/05/07:27:47.328581,3.07256351813
2019/09/05/07:27:47.341509,3.07256351813
2019/09/05/07:27:47.354512,3.07102953735
2019/09/05/07:27:47.367618,3.07102953735
2019/09/05/07:27:47.380489,3.07102953735
2019/09/05/07:27:47.393432,3.07102953735
2019/09/05/07:27:47.406402,3.07102953735
2019/09/05/07:27:47.419533,3.07102953735
2019/09/05/07:27:47.432443,3.07102953735
2019/09/05/07:27:47.445425,3.07102953735
2019/09/05/07:27:47.458541,3.07102953735
2019/09/05/07:27:47.471395,3.07102953735
2019/09/05/07:27:47.484437,3.07102953735
2019/09/05/07:27:47.497432,3.07256351813
2019/09/05/07:27:47.510427,3.07102953735
2019/09/05/07:27:47.523405,3.07102953735
2019/09/05/07:27:47.536600,3.07102953735
2019/09/05/07:27:47.549366,3.07102953735
2019/09/05/07:27:47.562357,3.07102953735
2019/09/05/07:27:47.575386,3.07102953735
2019/09/05/07:27:47.588537,3.07102953735
2019/09/05/07:27:47.601550,3.07102953735
2019/09/05/07:27:47.614483,3.07102953735
2019/09/05/07:27:47.627568,3.07102953735
2019/09/05/07:27:47.640350,3.07102953735
2019/09/05/07:27:47.653374,3.07102953735
2019/09/05/07:27:47.666349,3.07102953735
2019/09/05/07:27:47.679513,3.07102953735
2019/09/05/07:27:47.692409,3.07102953735
2019/09/05/07:27:47.705431,3.07102953735
2019/09/05/07:27:47.718487,3.07102953735
2019/09/05/07:27:47.731475,3.07102953735
2019/09/05/07:27:47.744447,3.07102953735
2019/09/05/07:27:47.757439,3.07102953735
2019/09/05/07:27:47.770652,3.07102953735
2019/09/05/07:27:47.783479,3.07102953735
2019/09/05/07:27:47.796531,3.07102953735
2019/09/05/07:27:47.810496,3.07102953735
2019/09/05/07:27:47.823577,3.07102953735
2019/09/05/07:27:47.836575,3.07102953735
2019/09/05/07:27:47.850341,3.07102953735
2019/09/05/07:27:47.863500,3.07102953735
2019/09/05/07:27:47.877593,3.07102953735
2019/09/05/07:27:47.891471,3.07102953735
2019/09/05/07:27:47.904892,3.07256351813
2019/09/05/07:27:47.918533,3.07102953735
2019/09/05/07:27:47.931549,3.07102953735
2019/09/05/07:27:47.944407,3.07102953735
2019/09/05/07:27:47.957495,3.07102953735
2019/09/05/07:27:47.970337,3.07102953735
2019/09/05/07:27:47.983350,3.07102953735
2019/09/05/07:27:47.996349,3.07102953735
2019/09/05/07:27:48.009506,3.07102953735
2019/09/05/07:27:48.022511,3.07102953735
2019/09/05/07:27:48.035528,3.07102953735
2019/09/05/07:27:48.048483,3.07102953735
2019/09/05/07:27:48.061544,3.07102953735
2019/09/05/07:27:48.075618,3.07102953735
2019/09/05/07:27:48.089419,3.07102953735
2019/09/05/07:27:48.102465,3.07102953735
2019/09/05/07:27:48.115518,3.07102953735
2019/09/05/07:27:48.129769,3.06949555656
2019/09/05/07:27:48.142448,3.06949555656
2019/09/05/07:27:48.155571,3.07102953735
2019/09/05/07:27:48.168550,3.06949555656
2019/09/05/07:27:48.181482,3.06949555656
2019/09/05/07:27:48.195724,3.06949555656
2019/09/05/07:27:48.208328,3.06949555656
2019/09/05/07:27:48.221541,3.06949555656
2019/09/05/07:27:48.234455,3.06796157577
2019/09/05/07:27:48.247523,3.06796157577
2019/09/05/07:27:48.260472,3.06796157577
2019/09/05/07:27:48.278219,3.06796157577
2019/09/05/07:27:48.286493,3.06796157577
2019/09/05/07:27:48.299330,3.06796157577
2019/09/05/07:27:48.312492,3.06796157577
2019/09/05/07:27:48.325588,3.06796157577
2019/09/05/07:27:48.339350,3.06796157577
2019/09/05/07:27:48.352583,3.06949555656
2019/09/05/07:27:48.366363,3.06796157577
2019/09/05/07:27:48.379386,3.06796157577
2019/09/05/07:27:48.392455,3.06796157577
2019/09/05/07:27:48.406449,3.06796157577
