time,.x,.y,.z
2019/09/05/07:28:05.758866,-0.101770213073,-0.0747369932095,0.0
2019/09/05/07:28:05.771401,-0.101770213073,-0.0747369932095,0.0
2019/09/05/07:28:05.784364,-0.09636486491,-0.0899709985664,0.0
2019/09/05/07:28:05.797266,-0.09636486491,-0.0899709985664,0.0
2019/09/05/07:28:05.810350,-0.094340134097,-0.0938910426102,0.0
2019/09/05/07:28:05.823345,-0.0941761430624,-0.0847235409528,0.0
2019/09/05/07:28:05.836332,-0.0951531628407,-0.0691464272904,0.0
2019/09/05/07:28:05.849338,-0.096240045266,-0.0560675541695,0.0
2019/09/05/07:28:05.862513,-0.0964078089756,-0.0482727465407,0.0
2019/09/05/07:28:05.875380,-0.0953884240206,-0.0499784956734,0.0
2019/09/05/07:28:05.888474,-0.0953884240206,-0.0499784956734,0.0
2019/09/05/07:28:05.903504,-0.090842193399,-0.0694721294932,0.0
2019/09/05/07:28:05.916290,-0.090842193399,-0.0694721294932,0.0
2019/09/05/07:28:05.929402,-0.0903924863854,-0.0588119886918,0.0
2019/09/05/07:28:05.942374,-0.0912013832514,-0.0388903189277,0.0
2019/09/05/07:28:05.955385,-0.0910184180727,-0.0245640703447,0.0
2019/09/05/07:28:05.968452,-0.0902367228383,-0.0172280963954,0.0
2019/09/05/07:28:05.981493,-0.088908175269,-0.0193908632598,0.0
2019/09/05/07:28:05.994483,-0.0861627325676,-0.0332698861334,0.0
2019/09/05/07:28:06.007407,-0.0861627325676,-0.0332698861334,0.0
2019/09/05/07:28:06.020645,-0.0841921846814,-0.0426391516443,0.0
2019/09/05/07:28:06.033405,-0.0840863538768,-0.0315377472282,0.0
2019/09/05/07:28:06.046340,-0.0854290925658,-0.00991146140134,0.0
2019/09/05/07:28:06.059319,-0.0864695000821,0.0057921197597,0.0
2019/09/05/07:28:06.072277,-0.0864695000821,0.0057921197597,0.0
2019/09/05/07:28:06.085400,-0.0843931315312,0.0082246347033,0.0
2019/09/05/07:28:06.098411,-0.081259699238,-0.00788463275303,0.0
2019/09/05/07:28:06.111447,-0.0772142557197,-0.0289330014593,0.0
2019/09/05/07:28:06.124467,-0.0747751952648,-0.0361839604923,0.0
2019/09/05/07:28:06.137298,-0.0747751952648,-0.0361839604923,0.0
2019/09/05/07:28:06.150304,-0.074999438373,-0.0237907636472,0.0
2019/09/05/07:28:06.163223,-0.0755877764627,-0.00951453115856,0.0
2019/09/05/07:28:06.176320,-0.0753410134205,-0.00386185532196,0.0
2019/09/05/07:28:06.189274,-0.0745239824053,-0.00146841266956,0.0
2019/09/05/07:28:06.202243,-0.0738291829746,-0.00345214565256,0.0
2019/09/05/07:28:06.215398,-0.0738291829746,-0.00345214565256,0.0
2019/09/05/07:28:06.228316,-0.0721873242779,-0.0107573644738,0.0
2019/09/05/07:28:06.241279,-0.0715915354495,-0.0119510950399,0.0
2019/09/05/07:28:06.254688,-0.0721350959102,-0.00151633720282,0.0
2019/09/05/07:28:06.267392,-0.0727915947458,0.00852348331799,0.0
2019/09/05/07:28:06.280339,-0.0726722936453,0.0142635670757,0.0
2019/09/05/07:28:06.293354,-0.0716466768466,0.0132530469988,0.0
2019/09/05/07:28:06.306294,-0.0697180730737,0.00198604133442,0.0
2019/09/05/07:28:06.319367,-0.0697180730737,0.00198604133442,0.0
2019/09/05/07:28:06.332465,-0.0676150394267,-0.0109635068748,0.0
2019/09/05/07:28:06.345288,-0.0676559438293,-0.00951501904375,0.0
2019/09/05/07:28:06.358397,-0.0695305713356,0.00512517073369,0.0
2019/09/05/07:28:06.371237,-0.0707313153687,0.0167582355902,0.0
2019/09/05/07:28:06.384336,-0.0712269794525,0.0198718709231,0.0
2019/09/05/07:28:06.397259,-0.0703236146758,0.0137495690484,0.0
2019/09/05/07:28:06.410475,-0.0682996161244,-0.00213560368142,0.0
2019/09/05/07:28:06.423380,-0.0659497517384,-0.0167625134724,0.0
2019/09/05/07:28:06.436254,-0.0661190975129,-0.0144235332315,0.0
2019/09/05/07:28:06.449320,-0.0661190975129,-0.0144235332315,0.0
2019/09/05/07:28:06.462293,-0.0680528238389,-0.0014027348098,0.0
2019/09/05/07:28:06.475329,-0.069343991721,0.00507175796119,0.0
2019/09/05/07:28:06.488410,-0.0689782905567,-0.00235637041582,0.0
2019/09/05/07:28:06.501342,-0.0678764443497,-0.0169550707774,0.0
2019/09/05/07:28:06.514344,-0.0678764443497,-0.0169550707774,0.0
2019/09/05/07:28:06.527505,-0.0684963351605,-0.0291844856841,0.0
2019/09/05/07:28:06.540421,-0.0684963351605,-0.0291844856841,0.0
2019/09/05/07:28:06.553570,-0.070025907181,-0.0199299218288,0.0
2019/09/05/07:28:06.566318,-0.0713444250874,-0.0138333161946,0.0
2019/09/05/07:28:06.585248,-0.0695313313295,-0.0311864304442,0.0
2019/09/05/07:28:06.598189,-0.0695313313295,-0.0311864304442,0.0
2019/09/05/07:28:06.611219,-0.0686612179761,-0.0429350555542,0.0
2019/09/05/07:28:06.624324,-0.0681972916725,-0.0496714474973,0.0
2019/09/05/07:28:06.637325,-0.0695694052587,-0.0473723650189,0.0
2019/09/05/07:28:06.650224,-0.0716835818961,-0.0413069394166,0.0
2019/09/05/07:28:06.663250,-0.0716835818961,-0.0413069394166,0.0
2019/09/05/07:28:06.676224,-0.0747016167901,-0.04313590841,0.0
2019/09/05/07:28:06.689189,-0.0749010730698,-0.0525860910712,0.0
2019/09/05/07:28:06.702301,-0.0749010730698,-0.0525860910712,0.0
2019/09/05/07:28:06.715288,-0.0742212832734,-0.0667805691888,0.0
2019/09/05/07:28:06.728478,-0.0748040918826,-0.0733909118508,0.0
2019/09/05/07:28:06.741146,-0.076517331475,-0.0689926348029,0.0
2019/09/05/07:28:06.754424,-0.0784839323286,-0.0621400304079,0.0
2019/09/05/07:28:06.767271,-0.0792729218192,-0.0612644810165,0.0
2019/09/05/07:28:06.781261,-0.0796587633272,-0.0655360783478,0.0
2019/09/05/07:28:06.795575,-0.0792207898998,-0.0750763454246,0.0
2019/09/05/07:28:06.808313,-0.0792207898998,-0.0750763454246,0.0
2019/09/05/07:28:06.821308,-0.078863234833,-0.0835460043264,0.0
2019/09/05/07:28:06.834306,-0.0796110713844,-0.0828951280085,0.0
2019/09/05/07:28:06.847254,-0.0811342498173,-0.0764871968551,0.0
2019/09/05/07:28:06.860264,-0.0827557860523,-0.0739696451158,0.0
2019/09/05/07:28:06.873230,-0.0834817722263,-0.0768884016011,0.0
2019/09/05/07:28:06.886244,-0.0834730475109,-0.084473834654,0.0
2019/09/05/07:28:06.899234,-0.0833837234666,-0.0959936193141,0.0
2019/09/05/07:28:06.912264,-0.0833837234666,-0.0959936193141,0.0
2019/09/05/07:28:06.925305,-0.0837434618605,-0.101477404707,0.0
2019/09/05/07:28:06.938372,-0.0853276774275,-0.0962857041984,0.0
2019/09/05/07:28:06.951219,-0.0865074783535,-0.0906691490307,0.0
2019/09/05/07:28:06.964265,-0.0866652100789,-0.0925805685141,0.0
2019/09/05/07:28:06.977153,-0.0864550233098,-0.0981589284613,0.0
2019/09/05/07:28:06.990206,-0.0862119582968,-0.105360710834,0.0
2019/09/05/07:28:07.003218,-0.086540577175,-0.111270415859,0.0
2019/09/05/07:28:07.016216,-0.086540577175,-0.111270415859,0.0
2019/09/05/07:28:07.029273,-0.088434743091,-0.1051031279,0.0
2019/09/05/07:28:07.042207,-0.088434743091,-0.1051031279,0.0
2019/09/05/07:28:07.055234,-0.0892938305033,-0.10443708613,0.0
2019/09/05/07:28:07.068251,-0.0897429777056,-0.10740356153,0.0
2019/09/05/07:28:07.081373,-0.0895645625604,-0.112484236806,0.0
2019/09/05/07:28:07.094312,-0.0892137998497,-0.118335374727,0.0
2019/09/05/07:28:07.107200,-0.0892137998497,-0.118335374727,0.0
2019/09/05/07:28:07.120397,-0.0903022380941,-0.112843177073,0.0
2019/09/05/07:28:07.134315,-0.0903022380941,-0.112843177073,0.0
2019/09/05/07:28:07.147571,-0.0908861295691,-0.1074924569,0.0
2019/09/05/07:28:07.160215,-0.0911576550326,-0.107941216198,0.0
2019/09/05/07:28:07.173218,-0.0904664080222,-0.114243686702,0.0
2019/09/05/07:28:07.186289,-0.0896785430014,-0.122792390104,0.0
2019/09/05/07:28:07.199512,-0.089498223272,-0.125832863757,0.0
2019/09/05/07:28:07.212428,-0.0901513541083,-0.120848696087,0.0
2019/09/05/07:28:07.225228,-0.0901513541083,-0.120848696087,0.0
2019/09/05/07:28:07.238395,-0.0909651209643,-0.113882721371,0.0
2019/09/05/07:28:07.251435,-0.0913215055384,-0.112160189322,0.0
2019/09/05/07:28:07.264380,-0.0905019892306,-0.11790077151,0.0
2019/09/05/07:28:07.277399,-0.0894010041395,-0.126297355215,0.0
2019/09/05/07:28:07.290216,-0.088697592919,-0.133400223864,0.0
2019/09/05/07:28:07.303182,-0.0885960297725,-0.131452961712,0.0
2019/09/05/07:28:07.316212,-0.0892831549831,-0.121247096411,0.0
2019/09/05/07:28:07.329186,-0.0902614878022,-0.11372441107,0.0
2019/09/05/07:28:07.342293,-0.0897885434457,-0.115043742767,0.0
2019/09/05/07:28:07.355378,-0.0897885434457,-0.115043742767,0.0
2019/09/05/07:28:07.368366,-0.0886087935443,-0.123248860999,0.0
2019/09/05/07:28:07.381263,-0.0866856527098,-0.13232309287,0.0
2019/09/05/07:28:07.394170,-0.0864319939256,-0.131112036472,0.0
2019/09/05/07:28:07.407340,-0.0870262761926,-0.120246645872,0.0
2019/09/05/07:28:07.420512,-0.0870153931721,-0.11098758043,0.0
2019/09/05/07:28:07.434108,-0.0857852286478,-0.110000081387,0.0
2019/09/05/07:28:07.448354,-0.0857852286478,-0.110000081387,0.0
2019/09/05/07:28:07.461309,-0.0821121172301,-0.128728497732,0.0
2019/09/05/07:28:07.474323,-0.0821121172301,-0.128728497732,0.0
2019/09/05/07:28:07.487371,-0.0811979661518,-0.12963897487,0.0
2019/09/05/07:28:07.500470,-0.0818645480744,-0.11883149071,0.0
2019/09/05/07:28:07.513234,-0.0826843065116,-0.106024318883,0.0
2019/09/05/07:28:07.526404,-0.0826081396967,-0.098695995348,0.0
2019/09/05/07:28:07.539218,-0.0815940942436,-0.0987144855042,0.0
2019/09/05/07:28:07.552208,-0.0815940942436,-0.0987144855042,0.0
2019/09/05/07:28:07.565267,-0.0792795895327,-0.107893261868,0.0
2019/09/05/07:28:07.578185,-0.0766116506615,-0.116924265156,0.0
2019/09/05/07:28:07.591393,-0.0752178305653,-0.113415213597,0.0
2019/09/05/07:28:07.604395,-0.0754988641343,-0.0999642028993,0.0
2019/09/05/07:28:07.617360,-0.0757968399202,-0.0883022275,0.0
2019/09/05/07:28:07.630166,-0.0749881892916,-0.0839177397233,0.0
2019/09/05/07:28:07.643236,-0.0732253337496,-0.0892212904636,0.0
2019/09/05/07:28:07.656027,-0.0732253337496,-0.0892212904636,0.0
2019/09/05/07:28:07.669068,-0.0703448384826,-0.1018297395,0.0
2019/09/05/07:28:07.682237,-0.0686771840228,-0.106465488343,0.0
2019/09/05/07:28:07.695216,-0.0686625187454,-0.0947078356618,0.0
2019/09/05/07:28:07.708319,-0.0696727087591,-0.0803917424434,0.0
2019/09/05/07:28:07.721295,-0.0695192242939,-0.0743812172676,0.0
2019/09/05/07:28:07.734199,-0.0681266091351,-0.0759113773039,0.0
2019/09/05/07:28:07.747232,-0.0662174066707,-0.0844816424537,0.0
2019/09/05/07:28:07.760360,-0.0662174066707,-0.0844816424537,0.0
2019/09/05/07:28:07.773253,-0.0636416802119,-0.0901349958019,0.0
2019/09/05/07:28:07.786150,-0.0636416802119,-0.0901349958019,0.0
2019/09/05/07:28:07.799075,-0.0645041021326,-0.0735303270314,0.0
2019/09/05/07:28:07.812580,-0.0647754755095,-0.0617096393083,0.0
2019/09/05/07:28:07.825184,-0.0630838377582,-0.0649688405478,0.0
2019/09/05/07:28:07.838136,-0.0602306085262,-0.0751505955932,0.0
2019/09/05/07:28:07.851033,-0.0602306085262,-0.0751505955932,0.0
2019/09/05/07:28:07.864166,-0.0566624923515,-0.0823278761704,0.0
2019/09/05/07:28:07.877196,-0.0571560480054,-0.069679428606,0.0
2019/09/05/07:28:07.890109,-0.0571560480054,-0.069679428606,0.0
2019/09/05/07:28:07.907466,-0.0579758481583,-0.0550302540061,0.0
2019/09/05/07:28:07.920091,-0.0571209263331,-0.0529538365405,0.0
2019/09/05/07:28:07.933142,-0.0544525896905,-0.0645256054325,0.0
2019/09/05/07:28:07.946066,-0.0509332682809,-0.0820461122223,0.0
2019/09/05/07:28:07.959128,-0.0479763825862,-0.0949696633287,0.0
2019/09/05/07:28:07.972305,-0.0471998584518,-0.0940161419145,0.0
2019/09/05/07:28:07.985175,-0.0478925654484,-0.0817175762893,0.0
2019/09/05/07:28:07.998094,-0.0478925654484,-0.0817175762893,0.0
2019/09/05/07:28:08.011303,-0.0476963149162,-0.0708106545231,0.0
2019/09/05/07:28:08.024598,-0.0463647837568,-0.0676876461277,0.0
2019/09/05/07:28:08.037378,-0.0438941179184,-0.0722270069795,0.0
2019/09/05/07:28:08.050337,-0.0413480242,-0.0799350896855,0.0
2019/09/05/07:28:08.063282,-0.0389799920754,-0.0841937075043,0.0
2019/09/05/07:28:08.076195,-0.0383821733342,-0.0790783804673,0.0
2019/09/05/07:28:08.089433,-0.0395637633362,-0.0659262855123,0.0
2019/09/05/07:28:08.102356,-0.0395637633362,-0.0659262855123,0.0
2019/09/05/07:28:08.115150,-0.0405494794239,-0.0500437377326,0.0
2019/09/05/07:28:08.128190,-0.0405494794239,-0.0500437377326,0.0
2019/09/05/07:28:08.141274,-0.0382909925561,-0.0590229154529,0.0
2019/09/05/07:28:08.154266,-0.0355304394615,-0.0750524604855,0.0
2019/09/05/07:28:08.167256,-0.0341060346492,-0.0813222317836,0.0
2019/09/05/07:28:08.180171,-0.0354489869788,-0.0740277972905,0.0
2019/09/05/07:28:08.193181,-0.0374231541915,-0.0613130789377,0.0
2019/09/05/07:28:08.206156,-0.0386841963934,-0.0536970256976,0.0
2019/09/05/07:28:08.219412,-0.0389107483799,-0.0541726113655,0.0
2019/09/05/07:28:08.232268,-0.0389107483799,-0.0541726113655,0.0
2019/09/05/07:28:08.245475,-0.0383787383945,-0.0632908818752,0.0
2019/09/05/07:28:08.258194,-0.0378526291308,-0.0741495009647,0.0
2019/09/05/07:28:08.271438,-0.038057409584,-0.0738164793365,0.0
2019/09/05/07:28:08.284301,-0.0399771987629,-0.0652613092933,0.0
2019/09/05/07:28:08.297171,-0.0399771987629,-0.0652613092933,0.0
2019/09/05/07:28:08.310147,-0.0429604133394,-0.0553525435556,0.0
2019/09/05/07:28:08.323071,-0.0429604133394,-0.0553525435556,0.0
2019/09/05/07:28:08.336182,-0.0428224786348,-0.0585384525463,0.0
2019/09/05/07:28:08.348937,-0.0419698176149,-0.0676648688544,0.0
2019/09/05/07:28:08.362237,-0.0425432409498,-0.0727721345676,0.0
2019/09/05/07:28:08.375160,-0.0441010174397,-0.0685845821442,0.0
2019/09/05/07:28:08.388135,-0.0458768800201,-0.0598014285032,0.0
2019/09/05/07:28:08.401161,-0.0476044465714,-0.0512829532776,0.0
2019/09/05/07:28:08.414283,-0.0476044465714,-0.0512829532776,0.0
2019/09/05/07:28:08.427418,-0.0485527976988,-0.054975434486,0.0
2019/09/05/07:28:08.442184,-0.0485527976988,-0.054975434486,0.0
2019/09/05/07:28:08.455398,-0.0468319328726,-0.070251647938,0.0
2019/09/05/07:28:08.468281,-0.0450868039855,-0.0841176355165,0.0
2019/09/05/07:28:08.481087,-0.0453274674684,-0.0841665411792,0.0
2019/09/05/07:28:08.494314,-0.0468558691619,-0.0759059199557,0.0
2019/09/05/07:28:08.507070,-0.0485402638836,-0.0716472355633,0.0
2019/09/05/07:28:08.519999,-0.0493478609252,-0.0734808086215,0.0
2019/09/05/07:28:08.534267,-0.0500248316733,-0.0785865987707,0.0
2019/09/05/07:28:08.546036,-0.0500248316733,-0.0785865987707,0.0
2019/09/05/07:28:08.559334,-0.0509524410051,-0.0814976180883,0.0
2019/09/05/07:28:08.572218,-0.0509524410051,-0.0814976180883,0.0
2019/09/05/07:28:08.585252,-0.0525446198115,-0.0708685862686,0.0
2019/09/05/07:28:08.598013,-0.0525446198115,-0.0708685862686,0.0
2019/09/05/07:28:08.611145,-0.0537356964225,-0.0619858132021,0.0
2019/09/05/07:28:08.624265,-0.0519459820631,-0.0719689219717,0.0
2019/09/05/07:28:08.636978,-0.0501850297163,-0.085994024099,0.0
2019/09/05/07:28:08.650107,-0.0495443010093,-0.0929349878263,0.0
2019/09/05/07:28:08.663191,-0.0495443010093,-0.0929349878263,0.0
2019/09/05/07:28:08.676057,-0.0505794326306,-0.085421753169,0.0
2019/09/05/07:28:08.689196,-0.0523504843162,-0.0740768396812,0.0
2019/09/05/07:28:08.703257,-0.0525097646886,-0.071330396106,0.0
2019/09/05/07:28:08.716120,-0.0517237601935,-0.0752804353775,0.0
2019/09/05/07:28:08.730032,-0.0506569227528,-0.0832764288504,0.0
2019/09/05/07:28:08.742965,-0.0506569227528,-0.0832764288504,0.0
2019/09/05/07:28:08.756546,-0.0501928880363,-0.0918706916989,0.0
2019/09/05/07:28:08.768994,-0.050682199685,-0.0892467022533,0.0
2019/09/05/07:28:08.782020,-0.0523219611389,-0.0787023915364,0.0
2019/09/05/07:28:08.794992,-0.0529019105753,-0.0719096037953,0.0
2019/09/05/07:28:08.808201,-0.0523915220941,-0.0727546829334,0.0
2019/09/05/07:28:08.820891,-0.0513467299845,-0.0798052262573,0.0
2019/09/05/07:28:08.835112,-0.0494768293355,-0.0902156618865,0.0
2019/09/05/07:28:08.848049,-0.0488419279161,-0.0939449245424,0.0
2019/09/05/07:28:08.860992,-0.0488419279161,-0.0939449245424,0.0
2019/09/05/07:28:08.873934,-0.0503942523254,-0.0853222544677,0.0
2019/09/05/07:28:08.887144,-0.0522031173529,-0.0748714064809,0.0
2019/09/05/07:28:08.900012,-0.0531780037799,-0.0712000782125,0.0
2019/09/05/07:28:08.913972,-0.0531936654281,-0.0719171291705,0.0
2019/09/05/07:28:08.927114,-0.0525304687323,-0.0771615585742,0.0
2019/09/05/07:28:08.939892,-0.0516421834836,-0.0867859678841,0.0
2019/09/05/07:28:08.952935,-0.0509407826628,-0.0896836531799,0.0
2019/09/05/07:28:08.966008,-0.0509407826628,-0.0896836531799,0.0
2019/09/05/07:28:08.978967,-0.0534358802997,-0.0690343492282,0.0
2019/09/05/07:28:08.992856,-0.0534358802997,-0.0690343492282,0.0
2019/09/05/07:28:09.005971,-0.0536470604804,-0.0654149088075,0.0
2019/09/05/07:28:09.019094,-0.0531033741675,-0.066938276134,0.0
2019/09/05/07:28:09.031934,-0.0522312748772,-0.0732621822742,0.0
2019/09/05/07:28:09.044846,-0.0507466997782,-0.0836627215311,0.0
2019/09/05/07:28:09.058128,-0.0500405829831,-0.0882820987046,0.0
2019/09/05/07:28:09.070908,-0.0511734590658,-0.0805171865055,0.0
2019/09/05/07:28:09.084023,-0.0524564538545,-0.0676353383792,0.0
2019/09/05/07:28:09.096985,-0.0524564538545,-0.0676353383792,0.0
2019/09/05/07:28:09.110103,-0.0531652471072,-0.0607381123907,0.0
2019/09/05/07:28:09.123083,-0.0524190776344,-0.0644126774427,0.0
2019/09/05/07:28:09.136127,-0.0499821201212,-0.0773097477172,0.0
2019/09/05/07:28:09.149018,-0.047184302243,-0.0943749915383,0.0
2019/09/05/07:28:09.161936,-0.0456562045513,-0.100774892781,0.0
2019/09/05/07:28:09.175149,-0.0470353644741,-0.0892651842071,0.0
2019/09/05/07:28:09.187885,-0.0470353644741,-0.0892651842071,0.0
2019/09/05/07:28:09.200847,-0.0488371945847,-0.071635510018,0.0
2019/09/05/07:28:09.213899,-0.0477192271286,-0.0752883788476,0.0
2019/09/05/07:28:09.227021,-0.0477192271286,-0.0752883788476,0.0
2019/09/05/07:28:09.240097,-0.0463732434307,-0.083355817209,0.0
2019/09/05/07:28:09.252999,-0.0456679288977,-0.0847664119695,0.0
2019/09/05/07:28:09.266195,-0.046719191132,-0.0725518104551,0.0
2019/09/05/07:28:09.279392,-0.0478900134891,-0.0574505407114,0.0
2019/09/05/07:28:09.291882,-0.0475522937359,-0.0518435363316,0.0
2019/09/05/07:28:09.304884,-0.0456931404693,-0.0581731046863,0.0
2019/09/05/07:28:09.317964,-0.0456931404693,-0.0581731046863,0.0
2019/09/05/07:28:09.331242,-0.042406559083,-0.074446531607,0.0
2019/09/05/07:28:09.343970,-0.0397741474726,-0.0869714318487,0.0
2019/09/05/07:28:09.356974,-0.0397816322646,-0.0820117167234,0.0
2019/09/05/07:28:09.369980,-0.0413435239631,-0.067447962341,0.0
2019/09/05/07:28:09.383087,-0.0421483802601,-0.0590247796008,0.0
2019/09/05/07:28:09.395979,-0.0414227921144,-0.0613850877748,0.0
2019/09/05/07:28:09.408814,-0.0401024464586,-0.0697307464016,0.0
2019/09/05/07:28:09.421975,-0.0401024464586,-0.0697307464016,0.0
2019/09/05/07:28:09.435041,-0.0382609151243,-0.0759141159622,0.0
2019/09/05/07:28:09.448090,-0.0382609151243,-0.0759141159622,0.0
2019/09/05/07:28:09.461102,-0.039608610402,-0.0619897450715,0.0
2019/09/05/07:28:09.473956,-0.0404129657733,-0.0506681563321,0.0
2019/09/05/07:28:09.487126,-0.0390886914647,-0.0529257235915,0.0
2019/09/05/07:28:09.500036,-0.0360412418907,-0.0629077687561,0.0
2019/09/05/07:28:09.512814,-0.0335902109834,-0.0738614554385,0.0
2019/09/05/07:28:09.525884,-0.0324033073497,-0.0786070573274,0.0
2019/09/05/07:28:09.538913,-0.0330987342188,-0.0682985663629,0.0
2019/09/05/07:28:09.551986,-0.0330987342188,-0.0682985663629,0.0
2019/09/05/07:28:09.564952,-0.0339601463113,-0.0537147969007,0.0
2019/09/05/07:28:09.577937,-0.0335280797827,-0.0479270944258,0.0
2019/09/05/07:28:09.590878,-0.0315621977624,-0.0543362799969,0.0
2019/09/05/07:28:09.603811,-0.0291404326507,-0.0656610360399,0.0
2019/09/05/07:28:09.617818,-0.0272774641065,-0.0735655468971,0.0
2019/09/05/07:28:09.631838,-0.0278208096925,-0.0707241499744,0.0
2019/09/05/07:28:09.645819,-0.0296949902085,-0.0592523541147,0.0
2019/09/05/07:28:09.659835,-0.0315288294324,-0.0495781685337,0.0
2019/09/05/07:28:09.673978,-0.031473706324,-0.049684957357,0.0
2019/09/05/07:28:09.686892,-0.0302342482165,-0.0587744068447,0.0
2019/09/05/07:28:09.699806,-0.0281497299522,-0.0716304162662,0.0
2019/09/05/07:28:09.712797,-0.0281497299522,-0.0716304162662,0.0
2019/09/05/07:28:09.725971,-0.0273628798428,-0.0750145774422,0.0
2019/09/05/07:28:09.739766,-0.0283381423051,-0.0630647072343,0.0
2019/09/05/07:28:09.754931,-0.0293667399694,-0.0490007197367,0.0
2019/09/05/07:28:09.768839,-0.0287587201367,-0.0441294341427,0.0
2019/09/05/07:28:09.781769,-0.0279908792007,-0.0458904535148,0.0
2019/09/05/07:28:09.795796,-0.0264235523338,-0.0525977948582,0.0
2019/09/05/07:28:09.809986,-0.0240910149083,-0.0630303470875,0.0
2019/09/05/07:28:09.822855,-0.0226538055444,-0.0683775443488,0.0
2019/09/05/07:28:09.837865,-0.0236404218106,-0.0610033549465,0.0
2019/09/05/07:28:09.850821,-0.0254678943058,-0.0488403014039,0.0
2019/09/05/07:28:09.864785,-0.0266925302342,-0.0402326629472,0.0
2019/09/05/07:28:09.878798,-0.0267714131762,-0.0397245539691,0.0
2019/09/05/07:28:09.893892,-0.0254941595702,-0.0503946520313,0.0
2019/09/05/07:28:09.906811,-0.0254941595702,-0.0503946520313,0.0
2019/09/05/07:28:09.920066,-0.0234739108908,-0.0651106381284,0.0
2019/09/05/07:28:09.933021,-0.0233116281733,-0.0673490173247,0.0
2019/09/05/07:28:09.945865,-0.0249645484029,-0.0541891104105,0.0
2019/09/05/07:28:09.959180,-0.0267668573366,-0.0416918822847,0.0
2019/09/05/07:28:09.971844,-0.026631966809,-0.0381463555498,0.0
2019/09/05/07:28:09.985955,-0.0253557383883,-0.041549521238,0.0
2019/09/05/07:28:09.998870,-0.0237223112149,-0.0524259805414,0.0
2019/09/05/07:28:10.011799,-0.0213128129568,-0.0628938777015,0.0
2019/09/05/07:28:10.024833,-0.0213128129568,-0.0628938777015,0.0
2019/09/05/07:28:10.037988,-0.0209661610942,-0.0603569362911,0.0
2019/09/05/07:28:10.051275,-0.0218966520043,-0.0475948142065,0.0
2019/09/05/07:28:10.063995,-0.0223512713648,-0.0391325151838,0.0
2019/09/05/07:28:10.076867,-0.0221398374219,-0.0383987202984,0.0
2019/09/05/07:28:10.089909,-0.0221398374219,-0.0383987202984,0.0
2019/09/05/07:28:10.103357,-0.0197585771614,-0.0571078553635,0.0
2019/09/05/07:28:10.115941,-0.0181568727422,-0.0664219657288,0.0
2019/09/05/07:28:10.129045,-0.0181568727422,-0.0664219657288,0.0
2019/09/05/07:28:10.142344,-0.0187241388757,-0.0622477061791,0.0
2019/09/05/07:28:10.154883,-0.0201009517296,-0.0507404097297,0.0
2019/09/05/07:28:10.168015,-0.0211044742858,-0.042552160273,0.0
2019/09/05/07:28:10.181010,-0.0210881772476,-0.0380798147346,0.0
2019/09/05/07:28:10.194057,-0.0202940701779,-0.0403984961953,0.0
2019/09/05/07:28:10.207124,-0.0186582290395,-0.052467408923,0.0
2019/09/05/07:28:10.219846,-0.0186582290395,-0.052467408923,0.0
2019/09/05/07:28:10.232822,-0.0165742509916,-0.063445395875,0.0
2019/09/05/07:28:10.245819,-0.0166694419169,-0.0603053836854,0.0
2019/09/05/07:28:10.258807,-0.0183104738479,-0.0472834777309,0.0
2019/09/05/07:28:10.271920,-0.0194561891229,-0.0373917504956,0.0
2019/09/05/07:28:10.286069,-0.0196642214979,-0.0352801288658,0.0
2019/09/05/07:28:10.299081,-0.0188166772316,-0.0409568648278,0.0
2019/09/05/07:28:10.311965,-0.0163257057496,-0.054525899142,0.0
2019/09/05/07:28:10.325083,-0.0140916548301,-0.0636321119222,0.0
2019/09/05/07:28:10.337855,-0.0140916548301,-0.0636321119222,0.0
2019/09/05/07:28:10.351043,-0.0143016037766,-0.0566072306328,0.0
2019/09/05/07:28:10.364055,-0.0156363061859,-0.0432356500104,0.0
2019/09/05/07:28:10.377996,-0.0159881702139,-0.0368596094612,0.0
2019/09/05/07:28:10.390918,-0.0155716798253,-0.0368371790484,0.0
2019/09/05/07:28:10.404904,-0.0147370284879,-0.0421996872548,0.0
2019/09/05/07:28:10.417890,-0.0131664039466,-0.0538379655086,0.0
2019/09/05/07:28:10.433072,-0.0124288282652,-0.0592793268435,0.0
2019/09/05/07:28:10.445918,-0.0139481930744,-0.0489376154839,0.0
2019/09/05/07:28:10.459072,-0.0159032030435,-0.034991241465,0.0
2019/09/05/07:28:10.471878,-0.0159032030435,-0.034991241465,0.0
2019/09/05/07:28:10.485159,-0.0159211782184,-0.0322819802598,0.0
2019/09/05/07:28:10.498098,-0.0159211782184,-0.0322819802598,0.0
2019/09/05/07:28:10.512283,-0.0130943731962,-0.0472976327274,0.0
2019/09/05/07:28:10.525368,-0.00920985431056,-0.0661628507155,0.0
2019/09/05/07:28:10.538062,-0.00920985431056,-0.0661628507155,0.0
2019/09/05/07:28:10.551192,-0.00910880506191,-0.053238272336,0.0
2019/09/05/07:28:10.564175,-0.0101227634255,-0.0393471235793,0.0
2019/09/05/07:28:10.576898,-0.00972547549839,-0.0356847230921,0.0
2019/09/05/07:28:10.589913,-0.00847922660513,-0.0400219837531,0.0
2019/09/05/07:28:10.602955,-0.00847922660513,-0.0400219837531,0.0
2019/09/05/07:28:10.615762,-0.00662602436369,-0.0490421415657,0.0
